level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
967,968,516.0,48.0,31.0,2783,84.63,0.0,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.24'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.9'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.1'}]","[91, 212, 36, 37, 217]",True,444239.0,86.205,3.5360000000000005,,,,,,,,,,,51.483333333333334,,,,9.0,0.0,9.0,0.0,0.02756312,0.02756312,0.0,Girona,Real Betis,4.0,Arnau Martinez,DR,True,3.839693016817492,0.0,65.99092177000672,A. Martinez,70.0,Girona
968,969,516.5,48.0,32.0,2783,86.205,3.5360000000000005,51.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,318505.0,95.76,6.256,,,,,,517.0,,,,,51.5,,,,9.0,0.0,11.0,0.0,0.02756312,0.0379259,0.010362779999999999,Girona,Real Betis,21.0,Yangel Herrera,MC,True,0.0,6.553138379708759,15.889942000976946,Y. Herrera,70.0,Girona
969,970,517.0,48.0,33.0,2783,95.76,6.256,51.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.73'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.0'}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[91, 126, 35, 37, 217, 218]",True,318505.0,92.4,26.996000000000002,,,,,,,,,,,51.516666666666666,,,,,,,,,,,Girona,Real Betis,21.0,Yangel Herrera,MC,True,14.826389770817782,0.0,99.20229619888056,Y. Herrera,70.0,Girona
970,971,412.0,48.0,34.0,54,11.025,41.82,51.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.76'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.1'}]","[91, 94, 95, 215]",True,123232.0,30.555000000000003,60.52,,,,,,,,,,,51.53333333333334,,,,,,,,,,,Real Betis,Girona,3.0,Diego Llorente,DC,True,0.0,0.0,43.75626400007957,D. Llorente,70.0,Girona
971,972,518.0,48.0,38.0,2783,68.46000000000001,7.616,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.31'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,90780.0,82.74,12.172,,,,,,,,,,,51.6,,,,7.0,0.0,9.0,1.0,0.0174506,0.02953272,0.012082119999999998,Girona,Real Betis,14.0,Oriol Romeu,MC,True,13.89338172034217,0.0,17.695159211255575,O. Romeu,70.0,Girona
972,973,519.0,48.0,39.0,2783,79.485,10.948000000000002,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.36'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.5'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,368519.0,74.44500000000001,15.98,,,,,,,,,,,51.61666666666667,,,,9.0,1.0,8.0,1.0,0.02953272,0.02401521,-0.00551751,Girona,Real Betis,20.0,Bryan Gil,FWR,True,-1.0867371831638977,0.0,135.04550894953462,B. Gil,70.0,Girona
973,974,520.0,48.0,41.0,2783,74.76,15.776,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.74'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,372473.0,70.77000000000001,38.964,,,,,,,,,,,51.65,,,,8.0,1.0,8.0,4.0,0.02401521,0.02385149,-0.00016371999999999914,Girona,Real Betis,23.0,Ivan Martin,MC,True,0.7187590056763113,0.0,99.76337469394096,I. Martin,70.0,Girona
974,975,521.0,48.0,45.0,2783,70.455,39.712,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.03'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,70033.0,74.76,26.452,,,,,,,,,,,51.71666666666667,,,,8.0,4.0,8.0,3.0,0.02385149,0.02385149,0.0,Girona,Real Betis,17.0,Daley Blind,DC,True,3.8462836020463698,0.0,-72.01342682448131,D. Blind,70.0,Girona
975,976,522.0,48.0,47.0,2783,74.76,27.472,51.0,SecondHalf,OffsidePass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '106895'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.8'}]","[91, 217]",True,372473.0,93.135,37.264,,,,,,,,,,,51.75,,,,,,,,,,,Girona,Real Betis,23.0,Ivan Martin,MC,True,0.0,0.0,28.053062498476642,I. Martin,70.0,Girona
976,977,413.0,48.0,47.0,54,19.740000000000002,34.068000000000005,51.0,SecondHalf,OffsideProvoked,Successful,[],[62],False,83686.0,,,,,,,,,,,,,51.75,,,,,,,,,,,Real Betis,Girona,5.0,Marc Bartra,DC,True,0.0,0.0,,M. Bartra,70.0,Girona
977,978,414.0,49.0,23.0,54,11.13,27.676000000000005,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.77'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.4'}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 36, 38, 215, 218]",True,141833.0,12.285,9.112,,,,,,,,,,,52.35,,,,1.0,3.0,1.0,1.0,0.01082722,0.00878589,-0.002041330000000001,Real Betis,Girona,1.0,Rui Silva,GK,True,-1.9145292212744351,0.0,-86.4398064174521,R. Silva,70.0,Girona
978,979,415.0,49.0,26.0,54,13.86,7.888,52.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.12'}]","[91, 120, 124, 128, 36, 37, 216, 218]",True,83686.0,62.05500000000001,13.532,,,,,,,,,,,52.4,,,,,,,,,,,Real Betis,Girona,5.0,Marc Bartra,DC,True,47.23360767586407,0.0,6.679347233129434,M. Bartra,70.0,Girona
979,980,523.0,49.0,30.0,2783,47.98500000000001,47.53200000000001,52.0,SecondHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,70033.0,,,,,,,,,,,,,52.46666666666667,,,,,,,,,,,Girona,Real Betis,17.0,Daley Blind,DC,True,0.0,0.0,,D. Blind,70.0,Girona
980,981,524.0,49.0,31.0,2783,38.745,44.676,52.0,SecondHalf,BallRecovery,Successful,[],[93],False,92691.0,,,,,,,,,,,,,52.483333333333334,,,,,,,,,,,Girona,Real Betis,5.0,David Lopez,DC,True,0.0,0.0,,D. Lopez,70.0,Girona
981,982,525.0,49.0,32.0,2783,38.64,44.676,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.57'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.8'}]","[91, 117, 30, 35, 38, 215, 218]",True,92691.0,14.490000000000002,33.728,,,,,,,,,,,52.5,,,,4.0,5.0,1.0,3.0,0.01269174,0.01082722,-0.0018645199999999997,Girona,Real Betis,5.0,David Lopez,DC,True,-23.297117043603123,0.0,-155.6136288981986,D. Lopez,70.0,Girona
982,983,526.0,49.0,34.0,2783,14.595,33.932,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.51'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.5'}]","[91, 117, 30, 36, 38, 215, 218]",True,104732.0,26.040000000000003,22.78,,,,,,,,,,,52.53333333333334,,,,1.0,3.0,2.0,2.0,0.01082722,0.01001304,-0.0008141799999999994,Girona,Real Betis,13.0,Paulo Gazzaniga,GK,True,10.651843819091951,0.0,-44.25712604856318,P. Gazzaniga,70.0,Girona
983,984,527.0,49.0,37.0,2783,26.040000000000003,22.78,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.52'}]","[91, 117, 30, 36, 37, 215, 218]",True,444239.0,27.195,45.628,,,,,,,,,,,52.583333333333336,,,,3.0,2.0,2.0,5.0,0.01110462,0.01001304,-0.00109158,Girona,Real Betis,4.0,Arnau Martinez,DR,True,1.0840746732144453,0.0,87.10607750206572,A. Martinez,70.0,Girona
984,985,527.5,49.0,40.5,2783,27.195,45.628,52.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,70033.0,34.86000000000001,51.61200000000001,,,,,,528.0,,,,,52.641666666666666,,,,3.0,5.0,3.0,6.0,0.01110462,0.0105949,-0.00050972,Girona,Real Betis,17.0,Daley Blind,DC,True,0.0,6.351736111583861,37.978854197269804,D. Blind,70.0,Girona
985,986,528.0,49.0,44.0,2783,34.86000000000001,51.61200000000001,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.19'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}]","[91, 117, 30, 35, 38, 215, 218]",True,70033.0,27.615000000000002,38.964,,,,,,,,,,,52.7,,,,4.0,6.0,2.0,4.0,0.01214719,0.01016549,-0.001981700000000001,Girona,Real Betis,17.0,Daley Blind,DC,True,-5.226677937788594,0.0,-119.80485081859561,D. Blind,70.0,Girona
986,987,529.0,49.0,47.0,2783,26.46,36.720000000000006,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.92'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.6'}]","[91, 117, 30, 36, 38, 215, 218]",True,92691.0,30.03,19.652,,,,,,,,,,,52.75,,,,3.0,4.0,3.0,2.0,0.01132376,0.01110462,-0.0002191399999999996,Girona,Real Betis,5.0,David Lopez,DC,True,2.256449375490419,0.0,-78.18614058565095,D. Lopez,70.0,Girona
987,988,529.5,49.0,49.5,2783,30.03,19.652,52.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,444239.0,33.495,22.508000000000003,,,,,,530.0,,,,,52.79166666666667,,,,3.0,2.0,3.0,2.0,0.01110462,0.01110462,0.0,Girona,Real Betis,4.0,Arnau Martinez,DR,True,0.0,3.908049207132251,39.49679443151141,A. Martinez,70.0,Girona
988,989,530.0,49.0,52.0,2783,33.495,22.508000000000003,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.22'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}]","[91, 117, 30, 36, 37, 216, 218]",True,444239.0,35.07,26.792,,,,,,,,,,,52.833333333333336,,,,3.0,2.0,3.0,3.0,0.01110462,0.01132376,0.0002191399999999996,Girona,Real Betis,4.0,Arnau Martinez,DR,True,2.1220878394498897,0.0,69.81419699053511,A. Martinez,70.0,Girona
989,990,531.0,49.0,53.0,2783,35.07,26.792,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.45'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.7'}]","[91, 117, 30, 36, 38, 216, 218]",True,90780.0,39.795,21.556,,,,,,,,,,,52.85,,,,4.0,3.0,4.0,2.0,0.01262646,0.01269174,6.527999999999916e-05,Girona,Real Betis,14.0,Oriol Romeu,MC,True,3.9186855501436355,0.0,-47.93670314969933,O. Romeu,70.0,Girona
990,991,532.0,49.0,55.0,2783,41.580000000000005,21.080000000000002,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,372473.0,56.910000000000004,20.060000000000002,,,,,,,,,,,52.88333333333333,,,,4.0,2.0,6.0,2.0,0.01269174,0.01685596,0.00416422,Girona,Real Betis,23.0,Ivan Martin,MC,True,14.652992174470683,0.0,-3.8066328575153334,I. Martin,70.0,Girona
991,992,532.5,49.0,56.5,2783,56.910000000000004,20.060000000000002,52.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,368519.0,55.02,23.732,,,,,,533.0,,,,,52.90833333333333,,,,6.0,2.0,6.0,2.0,0.01685596,0.01685596,0.0,Girona,Real Betis,20.0,Bryan Gil,FWR,True,0.0,-0.9541712983766146,117.23514669930256,B. Gil,70.0,Girona
992,993,533.0,49.0,58.0,2783,55.02,23.732,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.95'}]","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,368519.0,83.265,63.444,,,,,,,,,,,52.93333333333334,,,,6.0,2.0,9.0,7.0,0.01685596,0.02756312,0.01070716,Girona,Real Betis,20.0,Bryan Gil,FWR,True,14.42658083401767,0.0,54.57781321160127,B. Gil,70.0,Girona
993,994,533.5,50.0,0.5,2783,83.265,63.444,53.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,106895.0,80.42999999999999,60.18000000000001,,,,,,534.0,,,,,52.975,,,,9.0,7.0,9.0,7.0,0.02756312,0.02756312,0.0,Girona,Real Betis,24.0,Portu,FWL,True,0.0,0.6935362791957402,-130.9764761572585,Portu,70.0,Girona
994,995,534.0,50.0,3.0,2783,80.42999999999999,60.18000000000001,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.10'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,106895.0,74.655,52.02,,,,,,,,,,,53.016666666666666,,,,9.0,7.0,8.0,6.0,0.02756312,0.02401521,-0.0035479100000000013,Girona,Real Betis,24.0,Portu,FWL,True,0.6115220225817666,0.0,-125.28782860158137,Portu,70.0,Girona
995,996,534.5,50.0,4.0,2783,74.655,52.02,53.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,70033.0,72.34500000000001,49.912000000000006,,,,,,535.0,,,,,53.03333333333333,,,,8.0,6.0,8.0,5.0,0.02401521,0.0241224,0.00010719000000000006,Girona,Real Betis,17.0,Daley Blind,DC,True,0.0,-1.033283115122984,-137.61785707746589,D. Blind,70.0,Girona
996,997,535.0,50.0,5.0,2783,72.34500000000001,49.912000000000006,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.70'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,70033.0,72.24,37.672000000000004,,,,,,,,,,,53.050000000000004,,,,8.0,5.0,8.0,4.0,0.0241224,0.02385149,-0.0002709099999999992,Girona,Real Betis,17.0,Daley Blind,DC,True,3.360332686954706,0.0,-90.49149585641739,D. Blind,70.0,Girona
997,998,536.0,50.0,7.0,2783,72.24,38.080000000000005,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.64'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,368519.0,76.44,41.208000000000006,,,,,,,,,,,53.083333333333336,,,,8.0,4.0,8.0,4.0,0.02385149,0.02385149,0.0,Girona,Real Betis,20.0,Bryan Gil,FWR,True,3.5575478500236244,0.0,36.67733693648979,B. Gil,70.0,Girona
998,999,537.0,50.0,8.0,2783,76.44,41.208000000000006,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.5'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.67'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.3'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,372828.0,79.8,43.86000000000001,,,,,,,,,,,53.1,,,,8.0,4.0,9.0,5.0,0.02385149,0.02855202,0.004700530000000001,Girona,Real Betis,9.0,Abel Ruiz,FW,True,2.39524482584779,0.0,38.28352789644031,A. Ruiz,70.0,Girona
999,1000,537.5,50.0,9.5,2783,79.8,43.86000000000001,53.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,368519.0,90.825,44.812000000000005,,,,,,538.0,,,,,53.125,,,,9.0,5.0,10.0,5.0,0.02855202,0.05491138,0.026359360000000002,Girona,Real Betis,20.0,Bryan Gil,FWR,True,0.0,9.232509207528164,4.935203451166506,B. Gil,70.0,Girona
1000,1001,538.0,50.0,11.0,2783,90.825,44.812000000000005,53.0,SecondHalf,SavedShot,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '416'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 76, 'displayName': 'LowLeft'}}, {'type': {'value': 64, 'displayName': 'BoxLeft'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '52.8'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '537'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '0.6'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '53.1'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '99.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 9, 10, 1, 3, 13]",True,368519.0,,,99.3,53.1,0.6,35.904,True,537.0,372828.0,,,,53.15,,,,,,,,,,,Girona,Real Betis,20.0,Bryan Gil,FWR,True,0.0,0.0,,B. Gil,70.0,Girona
1001,1002,416.0,50.0,11.0,54,0.8400000000000001,31.552,53.0,SecondHalf,Save,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 177, 'displayName': 'Collected'}}, {'type': {'value': 182, 'displayName': 'Hands'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '538'}, {'type': {'value': 11115, 'displayName': 'KeeperSaveInTheBox'}}]","[91, 110, 113, 112, 77, 79, 81]",True,141833.0,,,,,,,,,,,,,53.15,,,,,,,,,,,Real Betis,Girona,1.0,Rui Silva,GK,True,0.0,0.0,,R. Silva,71.0,Real Betis
1002,1003,417.0,50.0,13.0,54,0.8400000000000001,31.552,53.0,SecondHalf,KeeperPickup,Successful,[],[93],False,141833.0,,,,,,,,,,,,,53.18333333333334,,,,,,,,,,,Real Betis,Girona,1.0,Rui Silva,GK,True,0.0,0.0,,R. Silva,71.0,Real Betis
1003,1004,418.0,50.0,28.0,54,14.175,41.956,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.90'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}]","[91, 36, 37, 215, 218]",True,141833.0,23.52,53.788,,,,,,,,,,,53.43333333333334,,,,1.0,4.0,2.0,6.0,0.01082722,0.00942382,-0.0014034000000000008,Real Betis,Girona,1.0,Rui Silva,GK,True,7.32438814484631,0.0,51.698063154181284,R. Silva,71.0,Real Betis
1004,1005,418.5,50.0,31.0,54,23.52,53.788,53.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,99911.0,29.925,54.604,,,,,,419.0,,,,,53.483333333333334,,,,2.0,6.0,3.0,6.0,0.00942382,0.0105949,0.0011710800000000014,Real Betis,Girona,14.0,William Carvalho,DMC,True,0.0,5.997392539377685,7.260396857679805,W. Carvalho,71.0,Real Betis
1005,1006,419.0,50.0,34.0,54,29.925,54.604,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.19'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 216, 218]",True,99911.0,43.47,53.38,,,,,,,,,,,53.53333333333334,,,,3.0,6.0,4.0,6.0,0.0105949,0.01214719,0.0015522899999999996,Real Betis,Girona,14.0,William Carvalho,DMC,True,13.34112909745437,0.0,-5.163534295929542,W. Carvalho,71.0,Real Betis
